Machine,Utilisation,Day
X9,27.734924058437436,2022-08-17 12:52:32.169545
X1,23.593785011253196,2022-08-18 12:52:32.149203
X2,40.56745668126449,2022-08-18 12:52:32.164830
X3,47.88734921759226,2022-08-18 12:52:32.166332
X5,90.92553699955766,2022-08-18 12:52:32.167445
X4,24.422398622223707,2022-08-18 12:52:32.167445
X6,57.69214618323264,2022-08-18 12:52:32.168543
X9,21.375014265097498,2022-08-18 12:52:32.169545
X10,35.395992574082165,2022-08-18 12:52:32.169545
X8,76.29980741280738,2022-08-18 12:52:32.169545
X7,42.57545593443391,2022-08-18 12:52:32.169545
X1,75.64815032077225,2022-08-19 12:52:32.149203
X2,52.72220257216541,2022-08-19 12:52:32.164830
X3,33.46234192342584,2022-08-19 12:52:32.166332
X4,61.424829231864585,2022-08-19 12:52:32.167445
X5,36.279601318082214,2022-08-19 12:52:32.167445
X6,77.60170598390597,2022-08-19 12:52:32.168543
X10,37.36968636621534,2022-08-19 12:52:32.169545
X7,85.58204880234679,2022-08-19 12:52:32.169545
X8,83.13528799075463,2022-08-19 12:52:32.169545
X9,90.3900905549796,2022-08-19 12:52:32.169545
X1,54.360640824176215,2022-08-20 12:52:32.149203
X2,47.18759096890841,2022-08-20 12:52:32.164830
X3,76.16808355287353,2022-08-20 12:52:32.166332
X5,31.447026585638735,2022-08-20 12:52:32.167445
X4,51.70831960683408,2022-08-20 12:52:32.167445
X6,79.86750245198837,2022-08-20 12:52:32.168543
X8,40.74194439754276,2022-08-20 12:52:32.169545
X10,48.51225942924643,2022-08-20 12:52:32.169545
X9,70.10553394533378,2022-08-20 12:52:32.169545
X7,41.67802520288062,2022-08-20 12:52:32.169545
X1,72.64619773813575,2022-08-21 12:52:32.149203
X2,52.3557440688358,2022-08-21 12:52:32.164830
X3,37.54679374615895,2022-08-21 12:52:32.166332
X5,64.347657230165,2022-08-21 12:52:32.167445
X4,43.452781786675956,2022-08-21 12:52:32.167445
X6,71.01115068619025,2022-08-21 12:52:32.168543
X7,36.12082494604503,2022-08-21 12:52:32.169545
X8,90.35978540383844,2022-08-21 12:52:32.169545
X9,31.189432942159847,2022-08-21 12:52:32.169545
X10,64.27116176108191,2022-08-21 12:52:32.169545
X1,20.109423357643415,2022-08-22 12:52:32.149203
X2,68.29793124373256,2022-08-22 12:52:32.164830
X3,78.03402667537931,2022-08-22 12:52:32.166332
X4,74.04915538190097,2022-08-22 12:52:32.167445
X5,61.83080721265272,2022-08-22 12:52:32.167445
X6,86.93521685305406,2022-08-22 12:52:32.168543
X9,59.764797537743576,2022-08-22 12:52:32.169545
X8,71.3137321007394,2022-08-22 12:52:32.169545
X7,28.40026985149622,2022-08-22 12:52:32.169545
X10,28.950398594115548,2022-08-22 12:52:32.169545
X1,72.55357873187944,2022-08-23 12:52:32.149203
X2,32.55887703211012,2022-08-23 12:52:32.164830
X3,21.680545553950566,2022-08-23 12:52:32.166332
X5,39.661775899545574,2022-08-23 12:52:32.167445
X4,55.93639693057498,2022-08-23 12:52:32.167445
X6,43.57747738947745,2022-08-23 12:52:32.168543
X9,40.006353728705186,2022-08-23 12:52:32.169545
X8,53.04971341312391,2022-08-23 12:52:32.169545
X7,46.7268411941608,2022-08-23 12:52:32.169545
X10,47.401683929440395,2022-08-23 12:52:32.169545
X1,42.93819039386561,2022-08-24 12:52:32.149203
X2,75.56113361333455,2022-08-24 12:52:32.164830
X3,36.84415934887628,2022-08-24 12:52:32.166332
X4,38.9873879932152,2022-08-24 12:52:32.167445
X5,37.17459142782519,2022-08-24 12:52:32.167445
X6,59.85108830478848,2022-08-24 12:52:32.168543
X10,50.8622684711751,2022-08-24 12:52:32.169545
X9,87.02555541983416,2022-08-24 12:52:32.169545
X8,34.584579243049575,2022-08-24 12:52:32.169545
X7,40.16863248107026,2022-08-24 12:52:32.169545
X1,38.979285860576724,2022-08-25 12:52:32.149203
X2,78.25280392710783,2022-08-25 12:52:32.164830
X3,53.76869234967993,2022-08-25 12:52:32.166332
X5,75.9349028611656,2022-08-25 12:52:32.167445
X4,56.589343622441476,2022-08-25 12:52:32.167445
X6,67.83955088699784,2022-08-25 12:52:32.168543
X9,87.09244291603939,2022-08-25 12:52:32.169545
X10,22.917653853322065,2022-08-25 12:52:32.169545
X8,30.98460783469513,2022-08-25 12:52:32.169545
X7,85.1509135221809,2022-08-25 12:52:32.169545
X1,32.67109651315721,2022-08-26 12:52:32.149203
X2,28.513427725894594,2022-08-26 12:52:32.164830
X3,64.17826780514903,2022-08-26 12:52:32.166332
X5,48.185625617746666,2022-08-26 12:52:32.167445
X4,80.50312561562546,2022-08-26 12:52:32.167445
X6,28.83077665168825,2022-08-26 12:52:32.168543
X10,73.07293456925366,2022-08-26 12:52:32.169545
X9,27.856948301612515,2022-08-26 12:52:32.169545
X7,48.5501407438092,2022-08-26 12:52:32.169545
X8,28.81051890089056,2022-08-26 12:52:32.169545
X1,55.09861027009217,2022-08-27 12:52:32.149203
X2,22.48993364884486,2022-08-27 12:52:32.164830
X3,41.071421579112794,2022-08-27 12:52:32.166332
X4,43.39741165218044,2022-08-27 12:52:32.167445
X5,55.479195211999645,2022-08-27 12:52:32.167445
X6,69.80677166094569,2022-08-27 12:52:32.168543
X10,26.187587972785398,2022-08-27 12:52:32.169545
X7,41.053348971567615,2022-08-27 12:52:32.169545
X8,63.533305237269886,2022-08-27 12:52:32.169545
X9,78.94982144375916,2022-08-27 12:52:32.169545
X1,65.27523950877301,2022-08-28 12:52:32.149203
X2,70.62361363640055,2022-08-28 12:52:32.164830
X3,79.03201626796104,2022-08-28 12:52:32.166332
X4,38.94082806115111,2022-08-28 12:52:32.167445
X5,85.44533022728994,2022-08-28 12:52:32.167445
X6,88.35572358375484,2022-08-28 12:52:32.168543
X8,35.07909786241212,2022-08-28 12:52:32.169545
X10,34.51316390821636,2022-08-28 12:52:32.169545
X9,54.701309660770505,2022-08-28 12:52:32.169545
X7,20.29053076870629,2022-08-28 12:52:32.169545
X1,84.8279866237806,2022-08-29 12:52:32.149203
X2,44.32890716649244,2022-08-29 12:52:32.164830
X3,48.291514064574514,2022-08-29 12:52:32.166332
X4,56.292231711535365,2022-08-29 12:52:32.167445
X5,73.84254323012681,2022-08-29 12:52:32.167445
X6,72.85200877226079,2022-08-29 12:52:32.168543
X10,80.08789302889922,2022-08-29 12:52:32.169545
X9,76.24168154259922,2022-08-29 12:52:32.169545
X8,85.96648948358789,2022-08-29 12:52:32.169545
X7,46.28912848816462,2022-08-29 12:52:32.169545
X1,22.118378457334508,2022-08-30 12:52:32.149203
X2,53.04900799412793,2022-08-30 12:52:32.164830
X3,53.830405888655164,2022-08-30 12:52:32.166332
X4,21.80488472522459,2022-08-30 12:52:32.167445
X5,25.364144937547017,2022-08-30 12:52:32.167445
X6,67.32523351166336,2022-08-30 12:52:32.168543
X8,55.99629931434546,2022-08-30 12:52:32.169545
X9,36.14994929383912,2022-08-30 12:52:32.169545
X7,78.99791708259917,2022-08-30 12:52:32.169545
X10,58.10819752744677,2022-08-30 12:52:32.169545
X1,74.67795102893785,2022-08-31 12:52:32.149203
X2,26.860379497045148,2022-08-31 12:52:32.164830
X3,27.041643869676648,2022-08-31 12:52:32.166332
X4,49.406033836402045,2022-08-31 12:52:32.167445
X5,59.84077421742364,2022-08-31 12:52:32.167445
X6,36.851531335405845,2022-08-31 12:52:32.168543
X7,60.57579824071338,2022-08-31 12:52:32.169545
X10,76.04078195335106,2022-08-31 12:52:32.169545
X9,59.146194536903394,2022-08-31 12:52:32.169545
X8,20.174875654638367,2022-08-31 12:52:32.169545
X1,50.477456275272445,2022-09-01 12:52:32.149203
X2,80.5280295193389,2022-09-01 12:52:32.164830
X3,43.55549087587133,2022-09-01 12:52:32.166332
X4,45.75908810860864,2022-09-01 12:52:32.167445
X5,60.826351794059306,2022-09-01 12:52:32.167445
X6,45.41769099487745,2022-09-01 12:52:32.168543
X10,56.31914670647658,2022-09-01 12:52:32.169545
X7,30.915298534226242,2022-09-01 12:52:32.169545
X9,72.23794098021915,2022-09-01 12:52:32.169545
X8,37.44222123413941,2022-09-01 12:52:32.169545
X1,90.33776940392696,2022-09-02 12:52:32.149203
X2,79.84902757252704,2022-09-02 12:52:32.164830
X3,34.47537657228588,2022-09-02 12:52:32.166332
X5,45.28143370334067,2022-09-02 12:52:32.167445
X4,53.36565619168263,2022-09-02 12:52:32.167445
X6,29.09782135508138,2022-09-02 12:52:32.168543
X10,76.08769539766809,2022-09-02 12:52:32.169545
X7,56.5853282893709,2022-09-02 12:52:32.169545
X9,61.84180706048845,2022-09-02 12:52:32.169545
X8,59.36458616708037,2022-09-02 12:52:32.169545
X1,60.40749756455336,2022-09-03 12:52:32.149203
X2,69.12491754235782,2022-09-03 12:52:32.164830
X3,22.59932617415411,2022-09-03 12:52:32.166332
X4,68.5359966946234,2022-09-03 12:52:32.167445
X5,58.19633937366861,2022-09-03 12:52:32.167445
X6,87.84966100027277,2022-09-03 12:52:32.168543
X8,60.418274094508824,2022-09-03 12:52:32.169545
X7,31.687886455488627,2022-09-03 12:52:32.169545
X10,72.69856367628805,2022-09-03 12:52:32.169545
X9,56.4942754473673,2022-09-03 12:52:32.169545
X1,33.45216972437032,2022-09-04 12:52:32.149203
X2,20.940756186764407,2022-09-04 12:52:32.164830
X3,48.19162270304454,2022-09-04 12:52:32.166332
X5,23.871201362073332,2022-09-04 12:52:32.167445
X4,42.39219078671903,2022-09-04 12:52:32.167445
X6,74.7607600727693,2022-09-04 12:52:32.168543
X8,60.05950659999275,2022-09-04 12:52:32.169545
X9,90.06101563494663,2022-09-04 12:52:32.169545
X7,31.92761037359442,2022-09-04 12:52:32.169545
X10,53.74896899919779,2022-09-04 12:52:32.169545
X1,47.80955714354373,2022-09-05 12:52:32.149203
X2,78.58777720759974,2022-09-05 12:52:32.164830
X3,90.91401346224302,2022-09-05 12:52:32.166332
X4,47.86723715355459,2022-09-05 12:52:32.167445
X5,72.24465805113192,2022-09-05 12:52:32.167445
X6,82.30342593408476,2022-09-05 12:52:32.168543
X8,86.25800867218257,2022-09-05 12:52:32.169545
X7,82.97377988660153,2022-09-05 12:52:32.169545
X10,21.64030473052111,2022-09-05 12:52:32.169545
X9,71.31672481661407,2022-09-05 12:52:32.169545
X1,57.06694924184086,2022-09-06 12:52:32.149203
X2,32.75547409246741,2022-09-06 12:52:32.164830
X3,27.53863833909561,2022-09-06 12:52:32.166332
X4,83.32386159637011,2022-09-06 12:52:32.167445
X5,59.15366698265627,2022-09-06 12:52:32.167445
X6,62.265699725228096,2022-09-06 12:52:32.168543
X7,59.207683793179584,2022-09-06 12:52:32.169545
X10,46.65663668854786,2022-09-06 12:52:32.169545
X8,42.27596588645567,2022-09-06 12:52:32.169545
X9,89.9775584144627,2022-09-06 12:52:32.169545
X1,47.660681125047056,2022-09-07 12:52:32.149203
X2,55.01547116801271,2022-09-07 12:52:32.164830
X3,58.70227366452169,2022-09-07 12:52:32.166332
X4,66.97666241623817,2022-09-07 12:52:32.167445
X5,51.50282030266108,2022-09-07 12:52:32.167445
X6,80.71659754623624,2022-09-07 12:52:32.168543
X7,61.18414220623586,2022-09-07 12:52:32.169545
X9,33.347176275682585,2022-09-07 12:52:32.169545
X10,77.79991305006348,2022-09-07 12:52:32.169545
X8,61.25644963264069,2022-09-07 12:52:32.169545
X1,54.10697924044922,2022-09-08 12:52:32.149203
X2,43.24731072806358,2022-09-08 12:52:32.164830
X3,26.17858364725345,2022-09-08 12:52:32.166332
X5,45.52859995902196,2022-09-08 12:52:32.167445
X4,59.960864603401234,2022-09-08 12:52:32.167445
X6,32.91492127546922,2022-09-08 12:52:32.168543
X8,60.97130963855011,2022-09-08 12:52:32.169545
X9,60.44594144069828,2022-09-08 12:52:32.169545
X10,29.4379443837784,2022-09-08 12:52:32.169545
X7,59.05567445645719,2022-09-08 12:52:32.169545
X1,68.11745989981301,2022-09-09 12:52:32.149203
X2,27.704950238428463,2022-09-09 12:52:32.164830
X3,73.6638958284051,2022-09-09 12:52:32.166332
X5,26.916851928461597,2022-09-09 12:52:32.167445
X4,55.50669974998515,2022-09-09 12:52:32.167445
X6,26.574905424950817,2022-09-09 12:52:32.168543
X7,75.57944877978403,2022-09-09 12:52:32.169545
X9,30.42835831461306,2022-09-09 12:52:32.169545
X10,81.33964540340232,2022-09-09 12:52:32.169545
X8,81.14990381992703,2022-09-09 12:52:32.169545
X1,59.123561469063404,2022-09-10 12:52:32.149203
X2,23.030283211761045,2022-09-10 12:52:32.164830
X3,81.97419087910271,2022-09-10 12:52:32.166332
X5,54.057535145436326,2022-09-10 12:52:32.167445
X4,57.998047791228885,2022-09-10 12:52:32.167445
X6,24.812601947198793,2022-09-10 12:52:32.168543
X9,30.15814573836946,2022-09-10 12:52:32.169545
X10,86.53235965680058,2022-09-10 12:52:32.169545
X8,31.893502512806613,2022-09-10 12:52:32.169545
X7,60.72213221524891,2022-09-10 12:52:32.169545
X1,90.92240267075896,2022-09-11 12:52:32.149203
X2,21.893129817140867,2022-09-11 12:52:32.164830
X3,47.6357800184817,2022-09-11 12:52:32.166332
X5,38.77357767518013,2022-09-11 12:52:32.167445
X4,54.22572551700601,2022-09-11 12:52:32.167445
X6,61.113478263014166,2022-09-11 12:52:32.168543
X10,50.33719891595784,2022-09-11 12:52:32.169545
X7,81.03957164286771,2022-09-11 12:52:32.169545
X8,40.88563953638052,2022-09-11 12:52:32.169545
X9,28.02907829455785,2022-09-11 12:52:32.169545
X1,26.924272365267008,2022-09-12 12:52:32.149203
X2,45.094709917101966,2022-09-12 12:52:32.164830
X3,81.20987399366756,2022-09-12 12:52:32.166332
X5,39.590360830148995,2022-09-12 12:52:32.167445
X4,59.7948240431996,2022-09-12 12:52:32.167445
X6,39.512242464223156,2022-09-12 12:52:32.168543
X10,77.80440982169085,2022-09-12 12:52:32.169545
X9,45.81928148814102,2022-09-12 12:52:32.169545
X8,85.73369396955074,2022-09-12 12:52:32.169545
X7,21.356042210737524,2022-09-12 12:52:32.169545
X1,27.993058288922334,2022-09-13 12:52:32.149203
X2,34.51404088991507,2022-09-13 12:52:32.164830
X3,44.30534730772653,2022-09-13 12:52:32.166332
X4,25.260858762279792,2022-09-13 12:52:32.167445
X5,33.483437461285725,2022-09-13 12:52:32.167445
X6,85.23958460846062,2022-09-13 12:52:32.168543
X7,29.65575740761142,2022-09-13 12:52:32.169545
X8,44.05948792654208,2022-09-13 12:52:32.169545
X10,36.924406497355875,2022-09-13 12:52:32.169545
X9,89.48552426250907,2022-09-13 12:52:32.169545
X1,34.863566411657,2022-09-14 12:52:32.149203
X2,83.5521180550245,2022-09-14 12:52:32.164830
X3,36.699193147751025,2022-09-14 12:52:32.166332
X5,21.727871677504062,2022-09-14 12:52:32.167445
X4,30.008765756246085,2022-09-14 12:52:32.167445
X6,41.36580153383889,2022-09-14 12:52:32.168543
X9,44.780524866853334,2022-09-14 12:52:32.169545
X10,77.359740843221,2022-09-14 12:52:32.169545
X8,53.26329720323171,2022-09-14 12:52:32.169545
X7,40.505029763408544,2022-09-14 12:52:32.169545
X1,74.62216193277523,2022-09-15 12:52:32.149203
X2,27.842498373476342,2022-09-15 12:52:32.164830
X3,79.18513281628174,2022-09-15 12:52:32.166332
X5,77.47507398364333,2022-09-15 12:52:32.167445
X4,39.64173588234941,2022-09-15 12:52:32.167445
X6,52.35460712297046,2022-09-15 12:52:32.168543
X9,64.7083477523087,2022-09-15 12:52:32.169545
X8,62.752846546964975,2022-09-15 12:52:32.169545
X7,40.008417931407394,2022-09-15 12:52:32.169545
X10,50.82204245242366,2022-09-15 12:52:32.169545
X1,29.51196041919797,2022-09-16 12:52:32.149203
X2,69.36757867267531,2022-09-16 12:52:32.164830
X3,85.86343044012312,2022-09-16 12:52:32.166332
X5,23.59714836164046,2022-09-16 12:52:32.167445
X4,52.83703254526062,2022-09-16 12:52:32.167445
X6,53.02223463067631,2022-09-16 12:52:32.168543
X9,75.44909833052196,2022-09-16 12:52:32.169545
X7,49.531608293280996,2022-09-16 12:52:32.169545
X10,54.31745436487786,2022-09-16 12:52:32.169545
X8,86.22111405969584,2022-09-16 12:52:32.169545
X1,71.19764481596535,2022-09-17 12:52:32.149203
X2,49.30410319470721,2022-09-17 12:52:32.164830
X3,60.31439286582198,2022-09-17 12:52:32.166332
X5,70.1849518983863,2022-09-17 12:52:32.167445
X4,21.182852610861712,2022-09-17 12:52:32.167445
X6,79.88710484268816,2022-09-17 12:52:32.168543
X10,89.28479139547903,2022-09-17 12:52:32.169545
X8,62.65415968340853,2022-09-17 12:52:32.169545
X7,24.37120956506009,2022-09-17 12:52:32.169545
X9,54.015403952812925,2022-09-17 12:52:32.169545
X1,71.392183072728,2022-09-18 12:52:32.149203
X2,46.74652828169945,2022-09-18 12:52:32.164830
X3,68.81823787884883,2022-09-18 12:52:32.166332
X4,58.30132737849309,2022-09-18 12:52:32.167445
X5,20.346546924430868,2022-09-18 12:52:32.167445
X6,88.89044462855867,2022-09-18 12:52:32.168543
X8,66.20242228153676,2022-09-18 12:52:32.169545
X9,33.77748716901876,2022-09-18 12:52:32.169545
X10,40.543499569545574,2022-09-18 12:52:32.169545
X7,35.32674778446814,2022-09-18 12:52:32.169545
X1,60.50186623002842,2022-09-19 12:52:32.149203
X2,78.89559369037778,2022-09-19 12:52:32.164830
X3,43.12065623381846,2022-09-19 12:52:32.166332
X4,70.57172668669683,2022-09-19 12:52:32.167445
X5,68.34406800422595,2022-09-19 12:52:32.167445
X6,23.233819292247215,2022-09-19 12:52:32.168543
X9,83.01285510720665,2022-09-19 12:52:32.169545
X10,29.441107954682963,2022-09-19 12:52:32.169545
X8,37.64382005274792,2022-09-19 12:52:32.169545
X7,89.76407690343802,2022-09-19 12:52:32.169545
X1,78.70172462527458,2022-09-20 12:52:32.149203
X2,69.44082614601822,2022-09-20 12:52:32.164830
X3,30.80001510799783,2022-09-20 12:52:32.166332
X5,88.087499054684,2022-09-20 12:52:32.167445
X4,90.84879651677926,2022-09-20 12:52:32.167445
X6,72.09426990058512,2022-09-20 12:52:32.168543
X7,78.38662630874975,2022-09-20 12:52:32.169545
X8,61.471844633570676,2022-09-20 12:52:32.169545
X9,49.13441596057078,2022-09-20 12:52:32.169545
X10,86.86370434855216,2022-09-20 12:52:32.169545
X1,50.86250690754588,2022-09-21 12:52:32.149203
X2,67.10492603588182,2022-09-21 12:52:32.164830
X3,28.90279777281561,2022-09-21 12:52:32.166332
X5,88.59734709831613,2022-09-21 12:52:32.167445
X4,29.425370446656228,2022-09-21 12:52:32.167445
X6,24.858137742225434,2022-09-21 12:52:32.168543
X9,22.955988637870963,2022-09-21 12:52:32.169545
X10,26.94732821958115,2022-09-21 12:52:32.169545
X8,70.96427155721798,2022-09-21 12:52:32.169545
X7,66.40460291122795,2022-09-21 12:52:32.169545
X1,49.38247213829218,2022-09-22 12:52:32.149203
X2,37.795666833050554,2022-09-22 12:52:32.164830
X3,67.23712404594258,2022-09-22 12:52:32.166332
X5,69.08857516314859,2022-09-22 12:52:32.167445
X4,55.38984653067312,2022-09-22 12:52:32.167445
X6,90.92073303541657,2022-09-22 12:52:32.168543
X7,51.318142232987825,2022-09-22 12:52:32.169545
X8,73.49217827686903,2022-09-22 12:52:32.169545
X9,73.81975952386883,2022-09-22 12:52:32.169545
X10,23.941265581667693,2022-09-22 12:52:32.169545
X1,72.79301204674275,2022-09-23 12:52:32.149203
X2,55.8188432716937,2022-09-23 12:52:32.164830
X3,39.014463692228034,2022-09-23 12:52:32.166332
X4,22.785388475634516,2022-09-23 12:52:32.167445
X5,28.6551921738842,2022-09-23 12:52:32.167445
X6,81.86409312556924,2022-09-23 12:52:32.168543
X7,65.5777121796994,2022-09-23 12:52:32.169545
X9,77.87981305667586,2022-09-23 12:52:32.169545
X8,46.95725931682772,2022-09-23 12:52:32.169545
X10,31.15749516200399,2022-09-23 12:52:32.169545
X1,68.23700562488207,2022-09-24 12:52:32.149203
X2,76.80679853801708,2022-09-24 12:52:32.164830
X3,74.67452684655127,2022-09-24 12:52:32.166332
X4,47.51551773185325,2022-09-24 12:52:32.167445
X5,34.82948181841243,2022-09-24 12:52:32.167445
X6,54.90233931972104,2022-09-24 12:52:32.168543
X8,60.28059536442749,2022-09-24 12:52:32.169545
X9,72.7216908224644,2022-09-24 12:52:32.169545
X10,64.77497372657608,2022-09-24 12:52:32.169545
X7,61.94216204394766,2022-09-24 12:52:32.169545
X1,43.57553695803113,2022-09-25 12:52:32.149203
X2,90.19149666523383,2022-09-25 12:52:32.164830
X3,79.38264565566858,2022-09-25 12:52:32.166332
X4,49.898156246499724,2022-09-25 12:52:32.167445
X5,21.1641451820246,2022-09-25 12:52:32.167445
X6,77.64355204938684,2022-09-25 12:52:32.168543
X9,46.04065786620164,2022-09-25 12:52:32.169545
X10,57.5158500526454,2022-09-25 12:52:32.169545
X7,68.2053529751827,2022-09-25 12:52:32.169545
X8,26.592785518823085,2022-09-25 12:52:32.169545
X1,90.44979555588644,2022-09-26 12:52:32.149203
X2,88.64591354889878,2022-09-26 12:52:32.164830
X3,70.6812436892077,2022-09-26 12:52:32.166332
X4,22.649576215503906,2022-09-26 12:52:32.167445
X5,89.13839287166041,2022-09-26 12:52:32.167445
X6,20.55515055707059,2022-09-26 12:52:32.168543
X10,82.7680368967516,2022-09-26 12:52:32.169545
X9,81.76691673981091,2022-09-26 12:52:32.169545
X8,66.43672305823569,2022-09-26 12:52:32.169545
X7,82.11794855327656,2022-09-26 12:52:32.169545
X1,55.41762540836141,2022-09-27 12:52:32.149203
X2,87.74093658802208,2022-09-27 12:52:32.164830
X3,20.963981172728655,2022-09-27 12:52:32.166332
X4,78.18262201267119,2022-09-27 12:52:32.167445
X5,83.57993435709788,2022-09-27 12:52:32.167445
X6,78.29217635149803,2022-09-27 12:52:32.168543
X7,59.78490114766589,2022-09-27 12:52:32.169545
X10,47.178800378993394,2022-09-27 12:52:32.169545
X9,89.85762619404221,2022-09-27 12:52:32.169545
X8,69.7509951604284,2022-09-27 12:52:32.169545
X1,40.469298375905204,2022-09-28 12:52:32.149203
X2,76.4764944846759,2022-09-28 12:52:32.164830
X3,75.11533042887098,2022-09-28 12:52:32.166332
X4,22.297221226230523,2022-09-28 12:52:32.167445
X5,76.31525104013005,2022-09-28 12:52:32.167445
X6,73.39330495825894,2022-09-28 12:52:32.168543
X10,32.31481589272717,2022-09-28 12:52:32.169545
X9,48.69812734267853,2022-09-28 12:52:32.169545
X8,20.800756540476172,2022-09-28 12:52:32.169545
X7,38.42228929081512,2022-09-28 12:52:32.169545
X1,76.88517024910317,2022-09-29 12:52:32.149203
X2,89.88773688128495,2022-09-29 12:52:32.164830
X3,40.666294080303786,2022-09-29 12:52:32.166332
X4,48.26114599735716,2022-09-29 12:52:32.167445
X5,46.61414787134472,2022-09-29 12:52:32.167445
X6,67.25737599443741,2022-09-29 12:52:32.168543
X9,27.999441947846663,2022-09-29 12:52:32.169545
X10,34.84193837071972,2022-09-29 12:52:32.169545
X8,30.42137094911795,2022-09-29 12:52:32.169545
X7,30.172171707001525,2022-09-29 12:52:32.169545
X1,63.69495992627139,2022-09-30 12:52:32.149203
X2,57.71368013653041,2022-09-30 12:52:32.164830
X3,36.86630542597646,2022-09-30 12:52:32.166332
X5,31.22140011002189,2022-09-30 12:52:32.167445
X4,27.831989873786384,2022-09-30 12:52:32.167445
X6,62.944757895954545,2022-09-30 12:52:32.168543
X7,69.90626022121916,2022-09-30 12:52:32.169545
X8,81.53262198689896,2022-09-30 12:52:32.169545
X9,76.02360124794836,2022-09-30 12:52:32.169545
X10,80.24349746817651,2022-09-30 12:52:32.169545
X1,45.43535027734705,2022-10-01 12:52:32.149203
X2,25.97564042173925,2022-10-01 12:52:32.164830
X3,44.17939508624961,2022-10-01 12:52:32.166332
X4,25.325624683286975,2022-10-01 12:52:32.167445
X5,67.30975759843132,2022-10-01 12:52:32.167445
X6,71.58782615048875,2022-10-01 12:52:32.168543
X8,30.40013561857129,2022-10-01 12:52:32.169545
X10,67.84362094841234,2022-10-01 12:52:32.169545
X9,87.94621331442357,2022-10-01 12:52:32.169545
X7,33.34573685998264,2022-10-01 12:52:32.169545
X1,86.0023850449887,2022-10-02 12:52:32.149203
X2,30.22202108698435,2022-10-02 12:52:32.164830
X3,61.45976987244311,2022-10-02 12:52:32.166332
X4,61.871078865644535,2022-10-02 12:52:32.167445
X5,60.342519581182884,2022-10-02 12:52:32.167445
X6,36.45898672243746,2022-10-02 12:52:32.168543
X8,32.65432546258306,2022-10-02 12:52:32.169545
X10,37.94593236564924,2022-10-02 12:52:32.169545
X9,59.053805304698486,2022-10-02 12:52:32.169545
X7,85.96072046304857,2022-10-02 12:52:32.169545
X1,88.9946311989837,2022-10-03 12:52:32.149203
X2,51.27084383953837,2022-10-03 12:52:32.164830
X3,87.0549918275594,2022-10-03 12:52:32.166332
X4,70.90748002438744,2022-10-03 12:52:32.167445
X5,79.29567477932986,2022-10-03 12:52:32.167445
X6,23.381234682974988,2022-10-03 12:52:32.168543
X10,86.91456039375025,2022-10-03 12:52:32.169545
X8,29.36419753663411,2022-10-03 12:52:32.169545
X7,85.5463613900858,2022-10-03 12:52:32.169545
X9,80.33742547796953,2022-10-03 12:52:32.169545
X1,79.09834461363317,2022-10-04 12:52:32.149203
X2,78.45838335890957,2022-10-04 12:52:32.164830
X3,89.60474596343623,2022-10-04 12:52:32.166332
X5,38.291642457029354,2022-10-04 12:52:32.167445
X4,89.31663955693502,2022-10-04 12:52:32.167445
X6,34.548654276494204,2022-10-04 12:52:32.168543
X9,87.0584681401149,2022-10-04 12:52:32.169545
X8,38.77080489397315,2022-10-04 12:52:32.169545
X7,26.66617406868247,2022-10-04 12:52:32.169545
X10,52.59122806425456,2022-10-04 12:52:32.169545
X1,75.32207406994871,2022-10-05 12:52:32.149203
X2,88.96960695327697,2022-10-05 12:52:32.164830
X3,20.470855282938977,2022-10-05 12:52:32.166332
X5,42.75085981996557,2022-10-05 12:52:32.167445
X4,78.31328974549967,2022-10-05 12:52:32.167445
X6,45.64965064788592,2022-10-05 12:52:32.168543
X8,50.915891639002545,2022-10-05 12:52:32.169545
X10,38.386100611792884,2022-10-05 12:52:32.169545
X9,89.84671218913978,2022-10-05 12:52:32.169545
X7,49.007583993868266,2022-10-05 12:52:32.169545
X1,79.4415003445082,2022-10-06 12:52:32.149203
X2,24.811170155816896,2022-10-06 12:52:32.164830
X3,76.88356270639298,2022-10-06 12:52:32.166332
X4,28.437696931378458,2022-10-06 12:52:32.167445
X5,58.536547706061924,2022-10-06 12:52:32.167445
X6,81.34568570000698,2022-10-06 12:52:32.168543
X9,26.712484661007718,2022-10-06 12:52:32.169545
X8,35.17899599700165,2022-10-06 12:52:32.169545
X10,54.064789465014464,2022-10-06 12:52:32.169545
X7,25.768988977232997,2022-10-06 12:52:32.169545
X1,63.206967548800336,2022-10-07 12:52:32.149203
X2,63.48579623542092,2022-10-07 12:52:32.164830
X3,53.250771058231884,2022-10-07 12:52:32.166332
X5,26.944792697443688,2022-10-07 12:52:32.167445
X4,83.20444975073872,2022-10-07 12:52:32.167445
X6,85.06118291739523,2022-10-07 12:52:32.168543
X7,27.821883334317207,2022-10-07 12:52:32.169545
X10,79.11895906912287,2022-10-07 12:52:32.169545
X9,39.15365060950852,2022-10-07 12:52:32.169545
X8,27.162981801857935,2022-10-07 12:52:32.169545
X1,81.24630236194997,2022-10-08 12:52:32.149203
X2,62.06410910787147,2022-10-08 12:52:32.164830
X3,42.77860839782558,2022-10-08 12:52:32.166332
X4,24.72595298561389,2022-10-08 12:52:32.167445
X5,57.23220515063815,2022-10-08 12:52:32.167445
X6,35.35126267624793,2022-10-08 12:52:32.168543
X9,47.55391281640318,2022-10-08 12:52:32.169545
